2010 Federal Election Senate First Preferences By Polling Place for Division 194 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:04:00 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
TAS,194,Denison,8447,Claremont,C,22052,0,C Ticket Votes,Liberal,305
TAS,194,Denison,8447,Claremont,C,21538,1,"ABETZ, Eric",Liberal,37
TAS,194,Denison,8447,Claremont,C,21558,2,"PARRY, Stephen Shane",Liberal,9
TAS,194,Denison,8447,Claremont,C,21628,3,"BARNETT, Guy",Liberal,18
TAS,194,Denison,8447,Claremont,D,22055,0,D Ticket Votes,Australian Labor Party,780
TAS,194,Denison,8447,Claremont,D,21041,1,"POLLEY, Helen",Australian Labor Party,54
TAS,194,Denison,8447,Claremont,D,21459,2,"URQUHART, Anne",Australian Labor Party,7
TAS,194,Denison,8447,Claremont,D,21488,3,"SINGH, Lisa",Australian Labor Party,81
TAS,194,Denison,8447,Claremont,E,22059,0,E Ticket Votes,Shooters and Fishers,30
TAS,194,Denison,8447,Claremont,E,21943,1,"WILLIAMS, Ray",Shooters and Fishers,5
TAS,194,Denison,8447,Claremont,E,21953,2,"BLACKMORE, Jeff",Shooters and Fishers,2
TAS,194,Denison,8447,Claremont,F,22051,0,F Ticket Votes,Australian Greens,195
TAS,194,Denison,8447,Claremont,F,20801,1,"MILNE, Christine",Australian Greens,57
TAS,194,Denison,8447,Claremont,F,20802,2,"WHISH-WILSON, Peter Stuart",Australian Greens,3
TAS,194,Denison,8447,Claremont,F,20805,3,"ANN, Penelope",Australian Greens,1
TAS,194,Denison,8447,Claremont,G,22056,0,G Ticket Votes,Secular Party of Australia,3
TAS,194,Denison,8447,Claremont,G,21676,1,"KEOGH, Jeff",Secular Party of Australia,0
TAS,194,Denison,8447,Claremont,G,21679,2,"CHOI, Jin-oh",Secular Party of Australia,0
TAS,194,Denison,8447,Claremont,H,22060,0,H Ticket Votes,Democratic Labor Party (DLP) of Australia,9
